ID,Name,Exercise type,BodyPart,Equipment,Gender,Target,Synergist,Type,Regions,category
0293,Dumbbell Bent Over Row,Strength,Back,Dumbbells,Male,"Infraspinatus, Latissimus Dorsi, Teres Major, Teres Minor , Trapezius Lower Fibers, Trapezius Middle Fibers","Brachialis, Brachioradialis, Deltoid Posterior, Pectoralis Major Sternal Head",,,strength
0294,Dumbbell Biceps Curl,Strength,Upper Arms,Dumbbells,Male,Biceps Brachii,"Brachialis, Brachioradialis",,,strength
0295,Dumbbell Clean,Strength,Thighs,Dumbbells,Male,"Deltoid Anterior, Gluteus Maximus, Quadriceps",,,,strength
0296,Dumbbell Close-grip Press,Strength,Upper Arms,Dumbbells,Male,Triceps Brachii,"Deltoid Anterior, Pectoralis Major Sternal Head",,,strength
0297,Dumbbell Concentration Curl,Strength,Upper Arms,Dumbbells,Male,Brachialis,"Biceps Brachii, Brachioradialis",,,strength
0298,Dumbbell Cross Body Hammer Curl,Strength,Forearms,Dumbbells,Male,Brachioradialis,"Biceps Brachii, Brachialis",,,strength
0300,Dumbbell Deadlift,Strength,Back,Dumbbells,Male,"Gluteus Maximus, Quadriceps","Adductor Magnus, Soleus",,,strength
0301,Dumbbell Decline Bench Press,Strength,Chest,Decline Bench,Male,Pectoralis Major Sternal Head,"Deltoid Anterior, Pectoralis Major Clavicular Head, Triceps Brachii",,,strength
0302,Dumbbell Decline Fly,Strength,Chest,Dumbbells,Male,Pectoralis Major Sternal Head,"Biceps Brachii, Deltoid Anterior, Pectoralis Major Clavicular Head",,,strength
0303,Dumbbell Decline Hammer Press,Strength,Chest,Dumbbells/Decline Bench,Male,Pectoralis Major Sternal Head,"Deltoid Anterior, Pectoralis Major Clavicular Head, Triceps Brachii",,,strength
0305,Dumbbell Decline Shrug,Strength,Back,Dumbbells,Male,,,,,strength
0306,Dumbbell Decline Triceps Extension,Strength,Upper Arms,Dumbbells,Male,Triceps Brachii,,,,strength
0307,Dumbbell Decline Twist Fly,Strength,Chest,Dumbbells,Male,Pectoralis Major Sternal Head,"Biceps Brachii, Deltoid Anterior, Pectoralis Major Clavicular Head",,,strength
0308,Dumbbell Fly,Strength,Chest,Dumbbells,Male,"Pectoralis Major Clavicular Head, Pectoralis Major Sternal Head","Biceps Brachii, Deltoid Anterior",,,strength
0309,Dumbbell Front Raise,Strength,Shoulders,Dumbbells,Male,Deltoid Anterior,"Deltoid Lateral, Pectoralis Major Clavicular Head, Serratus Anterior",,,strength
0310,Dumbbell Front Raise,Strength,Shoulders,Dumbbells,Male,Deltoid Anterior,"Deltoid Lateral, Pectoralis Major Clavicular Head, Serratus Anterior",,,strength
0312,Dumbbell Hammer Curl,Strength,Upper Arms,Dumbbells,Male,Brachioradialis,"Biceps Brachii, Brachialis",,,strength
0313,Dumbbell Hammer Curl,Strength,Upper Arms,Dumbbells,Male,Brachioradialis,"Biceps Brachii, Brachialis",,,strength
0314,Dumbbell Incline Bench Press,Strength,Chest,Incline Bench,Male,Pectoralis Major Clavicular Head,"Deltoid Anterior, Triceps Brachii",,,strength
0315,Dumbbell Incline Biceps Curl,Strength,Upper Arms,Dumbbells,Male,Biceps Brachii,"Brachialis, Brachioradialis",,,strength
0316,Dumbbell Incline Breeding,Strength,Chest,Dumbbells,Male,,,,,strength
0317,Dumbbell Incline Curl,Strength,Upper Arms,Dumbbells,Male,,,,,strength
0318,Dumbbell Incline Curl,Strength,Upper Arms,Dumbbells,Male,Biceps Brachii,"Brachialis, Brachioradialis",,,strength
0319,Dumbbell Incline Fly,Strength,Chest,Dumbbells,Male,Pectoralis Major Clavicular Head,"Biceps Brachii, Deltoid Anterior",,,strength
0320,Dumbbell Incline Hammer Curl,Strength,Upper Arms,Dumbbells,Male,Biceps Brachii,"Brachialis, Brachioradialis",,,strength
0321,Dumbbell Incline Hammer Press,Strength,Chest,Dumbbells/Incline Bench,Male,Pectoralis Major Clavicular Head,"Deltoid Anterior, Triceps Brachii",,,strength
0322,Dumbbell Incline Inner Biceps Curl,Strength,Upper Arms,Dumbbells,Male,Biceps Brachii,"Brachialis, Brachioradialis",,,strength
0323,Dumbbell Incline One Arm Lateral Raise,Strength,Shoulders,Dumbbells,Male,Deltoid Lateral,"Deltoid Anterior, Serratus Anterior, Trapezius Upper Fibers",,,strength
0324,Dumbbell Incline Palm-in Press,Strength,Chest,Dumbbells/Incline Bench,Male,"Pectoralis Major Clavicular Head, Pectoralis Major Sternal Head","Deltoid Anterior, Triceps Brachii",,,strength
0325,Dumbbell Incline Raise,Strength,Shoulders,Dumbbells,Male,Deltoid Anterior,"Deltoid Lateral, Pectoralis Major Clavicular Head, Serratus Anterior",,,strength
0326,Dumbbell Incline Rear Lateral Raise,Strength,Shoulders,Dumbbells,Male,"Deltoid Lateral, Deltoid Posterior ","Deltoid Anterior, Trapezius Lower Fibers, Trapezius Middle Fibers",,,strength
0327,Dumbbell Incline Row,Strength,Back,Dumbbells/Flat Bench,Male,"Infraspinatus, Latissimus Dorsi, Teres Major, Teres Minor , Trapezius Lower Fibers, Trapezius Middle Fibers","Brachialis, Brachioradialis, Pectoralis Major Sternal Head",,,strength
0329,Dumbbell Incline Shrug,Strength,Back,Dumbbells,Male,,,,,strength
0330,Dumbbell Incline Triceps Extension,Strength,Upper Arms,Dumbbells,Male,Triceps Brachii,,,,strength
0331,Dumbbell Incline Twisted Flyes,Strength,Chest,Dumbbells,Male,Pectoralis Major Clavicular Head,"Biceps Brachii, Deltoid Anterior",,,strength
0332,Dumbbell Iron Cross,Strength,Shoulders,Dumbbells,Male,,,,,strength
0333,Dumbbell Kickback,Strength,Upper Arms,Dumbbells,Male,Triceps Brachii,,,,strength
0334,Dumbbell Lateral Raise,Strength,Shoulders,Dumbbells,Male,Deltoid Lateral,"Deltoid Anterior, Serratus Anterior",,,strength
0335,Dumbbell Lateral to Front Raise,Strength,Shoulders,Dumbbells,Male,"Deltoid Anterior, Deltoid Lateral","Pectoralis Major Clavicular Head, Serratus Anterior",,,strength
0336,Dumbbell Lunge,Strength,Hips,Dumbbells,Male,"Gluteus Maximus, Quadriceps","Adductor Magnus, Soleus",,,strength
0337,Dumbbell Lying Extension (across face),Strength,Upper Arms,Dumbbells,Male,,,,,strength
0339,Dumbbell Lying Femoral,Strength,Thighs,Dumbbells,Male,,,,,strength
0340,Dumbbell Lying Hammer Press,Strength,Chest,Dumbbells,Male,"Pectoralis Major Clavicular Head, Pectoralis Major Sternal Head","Deltoid Anterior, Triceps Brachii",,,strength
0341,Dumbbell Lying One Arm Deltoid Rear,Strength,Shoulders,Dumbbells,Male,Deltoid Posterior ,"Infraspinatus, Teres Minor, Trapezius Lower Fibers, Trapezius Middle Fibers",,,strength
0343,Dumbbell Lying One Arm Press,Strength,Chest,Dumbbells,Male,"Pectoralis Major Clavicular Head, Pectoralis Major Sternal Head","Deltoid Anterior, Triceps Brachii",,,strength
0344,Dumbbell Lying One Arm Pronated Triceps Extension,Strength,Upper Arms,Dumbbells,Male,Triceps Brachii,,,,strength
0345,Dumbbell Lying One Arm Rear Lateral Raise,Strength,Shoulders,Dumbbells,Male,Deltoid Posterior ,"Deltoid Lateral, Infraspinatus, Teres Minor, Trapezius Lower Fibers, Trapezius Middle Fibers",,,strength
0346,Dumbbell Lying One Arm Supinated Triceps Extension,Strength,Upper Arms,Dumbbells,Male,Triceps Brachii,,,,strength
0348,Dumbbell Lying Rear Lateral Raise,Strength,Shoulders,Dumbbells,Male,Deltoid Posterior ,"Deltoid Lateral, Infraspinatus, Teres Minor, Trapezius Lower Fibers, Trapezius Middle Fibers",,,strength
0350,Dumbbell Lying Supine Curl,Strength,Forearms,Dumbbells,Male,Brachioradialis,"Biceps Brachii, Brachialis, Deltoid Anterior",,,strength
0351,Dumbbell Lying Triceps Extension,Strength,Upper Arms,Dumbbells,Male,Triceps Brachii,,,,strength
0354,Dumbbell One Arm Kickback,Strength,Upper Arms,Dumbbells,Male,Triceps Brachii,,,,strength
0355,Dumbbell One Arm Lateral Raise,Strength,Shoulders,Dumbbells,Male,Deltoid Lateral,"Deltoid Anterior, Serratus Anterior",,,strength
0358,Dumbbell One arm Revers Wrist Curl,Strength,Forearms,Dumbbells,Male,Wrist Extensors,,,,strength
0360,Dumbbell One Arm Shoulder Press,Strength,Shoulders,Dumbbells,Male,,,,,strength
0362,Dumbbell One Arm Triceps Extension (on bench),Strength,Upper Arms,Dumbbells/Flat Bench,Male,,,,,strength
0363,Dumbbell One Arm Upright Row,Strength,Shoulders,Dumbbells,Male,Deltoid Lateral,"Biceps Brachii, Brachialis, Brachioradialis, Deltoid Anterior, Infraspinatus, Pectoralis Major Clavicular Head, Serratus Anterior, Teres Minor, Trapezius Lower Fibers, Trapezius Middle Fibers",,,strength
0364,Dumbbell One arm Wrist Curl,Strength,Forearms,Dumbbells,Male,Wrist Flexors,,,,strength
0366,Dumbbell Over Bench One Arm  Neutral Wrist Curl,Strength,Forearms,Dumbbells/Flat Bench,Male,Brachioradialis,,,,strength
0368,Dumbbell Over Bench Revers Wrist Curl,Strength,Forearms,Dumbbells/Flat Bench,Male,Wrist Flexors,,,,strength
0369,Dumbbell Over Bench Wrist Curl,Strength,Forearms,Dumbbells/Flat Bench,Male,Wrist Extensors,,,,strength
0370,Dumbbell Peacher Hammer Curl,Strength,Forearms,Dumbbells,Male,Brachioradialis,"Biceps Brachii, Brachialis",,,strength
0371,Dumbbell Plyo Squat,Strength,Thighs,Dumbbells,Male,,,,,strength
0372,Dumbbell Preacher Curl,Strength,Upper Arms,Dumbbells,Male,Brachialis,"Brachialis, Brachioradialis",,,strength
0373,Dumbbell Pronate-grip Triceps Extension,Strength,Upper Arms,Dumbbells,Male,Triceps Brachii,,,,strength
0374,Dumbbell Prone Incline Curl,Strength,Upper Arms,Dumbbells,Male,Brachialis,"Biceps Brachii, Brachioradialis",,,strength
0375,Dumbbell Pullover,Strength,Chest,Dumbbells,Male,Pectoralis Major Sternal Head,"Deltoid Posterior, Latissimus Dorsi, Teres Major, Triceps Brachii",,,strength
0377,Dumbbell Rear Delt Row_shoulder,Strength,Shoulders,Dumbbells,Male,Deltoid Posterior ,"Brachialis, Brachioradialis, Deltoid Lateral, Infraspinatus, Teres Minor, Trapezius Lower Fibers, Trapezius Middle Fibers",,,strength
0378,Dumbbell Rear Fly,Strength,Shoulders,Dumbbells,Male,Deltoid Posterior ,"Deltoid Lateral, Infraspinatus, Teres Minor, Trapezius Lower Fibers, Trapezius Middle Fibers",,,strength
0379,Dumbbell Rear Lateral Raise (support head),Strength,Shoulders,Dumbbells,Male,Deltoid Posterior ,"Deltoid Lateral, Infraspinatus, Teres Minor, Trapezius Lower Fibers, Trapezius Middle Fibers",,,strength
0380,Dumbbell Rear Lateral Raise,Strength,Shoulders,Dumbbells,Male,Deltoid Posterior ,"Deltoid Lateral, Infraspinatus, Teres Minor, Trapezius Lower Fibers, Trapezius Middle Fibers",,,strength
0381,Dumbbell Rear Lunge,Strength,Thighs,Dumbbells,Male,,,,,strength
0382,Dumbbell Revers grip Biceps Curl,Strength,Forearms,Dumbbells,Male,Brachioradialis,"Biceps Brachii, Brachialis",,,strength
0383,Dumbbell Reverse Fly,Strength,Shoulders,Dumbbells,Male,Deltoid Posterior ,"Deltoid Lateral, Infraspinatus, Teres Minor, Trapezius Lower Fibers, Trapezius Middle Fibers",,,strength
0384,Dumbbell Reverse Preacher Curl,Strength,Forearms,Dumbbells,Male,Brachioradialis,"Biceps Brachii, Brachialis",,,strength
0385,Dumbbell Reverse Wrist Curl,Strength,Forearms,Dumbbells,Male,Wrist Extensors,,,,strength
0387,Dumbbell Seated Alternate Front Raise,Strength,Shoulders,Dumbbells,Male,Deltoid Anterior,"Deltoid Lateral, Pectoralis Major Clavicular Head, Serratus Anterior",,,strength
0388,Dumbbell Seated Alternate Press,Strength,Shoulders,Dumbbells,Male,Deltoid Anterior,"Deltoid Lateral, Pectoralis Major Clavicular Head, Serratus Anterior, Triceps Brachii",,,strength
0389,Dumbbell Seated Bench Extension,Strength,Upper Arms,Dumbbells/Flat Bench,Male,Triceps Brachii,,,,strength
0391,Dumbbell Seated Curl,Strength,Upper Arms,Dumbbells,Male,Biceps Brachii,"Brachialis, Brachioradialis",,,strength
0392,Dumbbell Seated Front Raise,Strength,Shoulders,Dumbbells,Male,Deltoid Anterior,"Deltoid Lateral, Pectoralis Major Clavicular Head, Serratus Anterior",,,strength
0394,Dumbbell Seated Kickback,Strength,Upper Arms,Dumbbells,Male,,,,,strength
0395,Dumbbell Seated Lateral Raise,Strength,Shoulders,Dumbbells,Male,,,,,strength
0396,Dumbbell Seated Lateral Raise,Strength,Shoulders,Dumbbells,Male,Deltoid Lateral,"Deltoid Anterior, Serratus Anterior",,,strength
0397,Dumbbell Seated Neutral Wrist Curl,Strength,Forearms,Dumbbells,Male,Brachioradialis,,,,strength
0402,Dumbbell Seated Preacher Curl,Strength,Upper Arms,Dumbbells,Male,Brachialis,"Biceps Brachii, Brachioradialis",,,strength
0403,Dumbbell Seated Revers grip Concentration Curl,Strength,Forearms,Dumbbells,Male,Brachioradialis,"Biceps Brachii, Brachialis",,,strength
0404,Dumbbell Seated Shoulder Press (parallel grip),Strength,Shoulders,Dumbbells,Male,Deltoid Anterior,"Deltoid Lateral, Triceps Brachii",,,strength
0405,Dumbbell Seated Shoulder Press,Strength,Shoulders,Dumbbells,Male,Deltoid Anterior,"Deltoid Lateral, Pectoralis Major Clavicular Head, Serratus Anterior, Triceps Brachii",,,strength
0406,Dumbbell Shrug,Strength,Back,Dumbbells,Male,Trapezius Upper Fibers ,Trapezius Middle Fibers,,,strength
0407,Dumbbell Side Bend,Strength,Waist,Dumbbells,Male,Obliques,,,,strength
0408,Dumbbell Side Lying One Hand Raise,Strength,Shoulders,Dumbbells,Male,Deltoid Lateral,"Deltoid Posterior, Infraspinatus, Teres Minor, Trapezius Lower Fibers, Trapezius Middle Fibers",,,strength
0409,Dumbbell Single Leg Calf Raise,Strength,Calves,Dumbbells,Male,Gastrocnemius,Soleus,,,strength
0410,Dumbbell Single Leg Split Squat,Strength,Thighs,Dumbbells,Male,,,,,strength
0411,Dumbbell Single Leg Squat,Strength,Thighs,Dumbbells,Male,,,,,strength
0413,Dumbbell Squat,Strength,Hips,Dumbbells,Male,"Gluteus Maximus, Quadriceps","Adductor Magnus, Soleus",,,strength
0414,Dumbbell Standing Alternate Overhead Press,Strength,Shoulders,Dumbbells,Male,Deltoid Anterior,"Deltoid Lateral, Triceps Brachii",,,strength
0415,Dumbbell Standing Alternate Raise,Strength,Shoulders,Dumbbells,Male,Deltoid Anterior,"Deltoid Lateral, Pectoralis Major Clavicular Head, Serratus Anterior",,,strength
0416,Dumbbell Standing Biceps Curl,Strength,Upper Arms,Dumbbells,Male,Biceps Brachii,"Brachialis, Brachioradialis",,,strength
0417,Dumbbell Standing Calf Raise,Strength,Calves,Dumbbells,Male,,,,,strength
0418,Dumbbell Standing Concentration Curl,Strength,Upper Arms,Dumbbells,Male,Brachialis,"Biceps Brachii, Brachioradialis",,,strength
0419,Dumbbell Standing Front Raise Above Head,Strength,Shoulders,Dumbbells,Male,Deltoid Anterior,"Deltoid Lateral, Pectoralis Major Clavicular Head, Serratus Anterior",,,strength
0420,Dumbbell Standing Kickback,Strength,Upper Arms,Dumbbells,Male,Triceps Brachii,,,,strength
0421,Dumbbell Standing One Arm Concentration Curl,Strength,Upper Arms,Dumbbells,Male,Brachialis,"Biceps Brachii, Brachioradialis",,,strength
0422,Dumbbell Standing One Arm Curl (over incline bench),Strength,Upper Arms,Dumbbells/Incline Bench,Male,,,,,strength
0423,Dumbbell Standing One Arm Extension,Strength,Upper Arms,Dumbbells,Male,Triceps Brachii,,,,strength
0426,Dumbbell Standing Overhead Press,Strength,Shoulders,Dumbbells,Male,Deltoid Anterior,"Deltoid Lateral, Pectoralis Major Clavicular Head, Serratus Anterior, Triceps Brachii",,,strength
0427,Dumbbell Standing Palms In Press,Strength,Shoulders,Dumbbells,Male,Deltoid Anterior,"Deltoid Lateral, Pectoralis Major Clavicular Head, Serratus Anterior, Triceps Brachii",,,strength
0428,Dumbbell Standing Preacher Curl,Strength,Upper Arms,Dumbbells,Male,Brachialis,"Biceps Brachii, Brachioradialis",,,strength
0429,Dumbbell Standing Reverse Curl,Strength,Forearms,Dumbbells,Male,Brachioradialis,"Biceps Brachii, Brachialis",,,strength
0430,Dumbbell Standing Triceps Extension,Strength,Upper Arms,Dumbbells,Male,Triceps Brachii,,,,strength
0431,Dumbbell Step-up,Strength,Hips,Dumbbells,Male,"Gluteus Maximus, Quadriceps","Adductor Magnus, Gastrocnemius, Soleus",,,strength
0432,Dumbbell Stiff Leg Deadlift,Strength,Hips,Dumbbells,Male,"Erector Spinae, Gluteus Maximus",Hamstrings,,,strength
0433,Dumbbell Straight Arm Pullover,Strength,Chest,Dumbbells,Male,Pectoralis Major Sternal Head,"Deltoid Posterior, Latissimus Dorsi, Levator Scapulae, Teres Major, Triceps Brachii",,,strength
0434,Dumbbell Straight Leg Deadlift,Strength,Waist,Dumbbells,Male,"Erector Spinae, Gluteus Maximus",Hamstrings,,,strength
0436,Dumbbell Tate Press,Strength,Upper Arms,Dumbbells,Male,Triceps Brachii,Deltoid Anterior,,,strength
0437,Dumbbell Upright Row,Strength,Shoulders,Dumbbells,Male,Deltoid Lateral,"Biceps Brachii, Brachialis, Brachioradialis, Deltoid Anterior, Infraspinatus, Serratus Anterior, Teres Minor, Trapezius Lower Fibers, Trapezius Middle Fibers",,,strength
0439,Dumbbell Zottman Curl,Strength,Upper Arms,Dumbbells,Male,Biceps Brachii,"Brachialis, Brachioradialis",,,strength
0443,Elbow-To-Knee,Strength,Waist,Body weight,Male,"Obliques, Rectus Abdominis","Gluteus Maximus, Iliopsoas, Quadriceps",,,strength
0445,EZ Barbell Anti Gravity Press,Strength,Shoulders,EZ Bar,Male,"Deltoid Anterior, Deltoid Posterior ","Brachialis, Brachioradialis, Deltoid Lateral, Pectoralis Major Clavicular Head",,,strength
0446,EZ Barbell Close-grip Curl,Strength,Upper Arms,EZ Bar,Male,Brachialis,"Biceps Brachii, Brachioradialis",,,strength
0447,EZ Barbell Curl,Strength,Upper Arms,EZ Bar,Male,Biceps Brachii,"Brachialis, Brachioradialis",,,strength
0449,EZ Barbell Incline Triceps Extension,Strength,Upper Arms,EZ Bar,Male,,,,,strength
0450,EZ Barbell JM Bench Press,Strength,Upper Arms,EZ Bar,Male,,,,,strength
0451,EZ Barbell Reverse Grip Curl,Strength,Forearms,EZ Bar,Male,Brachioradialis,"Biceps Brachii, Brachialis",,,strength
0452,EZ Barbell Reverse grip Preacher Curl,Strength,Forearms,EZ Bar,Male,,,,,strength
0453,EZ Barbell Seated Triceps Extension,Strength,Upper Arms,EZ Bar,Male,,,,,strength
0455,Finger Curls,Strength,Forearms,Barbells,Male,,,,,strength
0457,Flexion Leg Sit-up (straight arm),Strength,Waist,Body weight,Male,,,,,strength
0459,Flutter Kicks,Strength,Hips,Body weight,Male,Gluteus Maximus,Hamstrings,,,strength
0462,Front and Back Neck Stretch,Stretching,Neck,Body weight,Male,Sternocleidomastoid,,,,mobility
0463,Front Plank,Strength,Waist,Body weight,Male,,,,,strength
0464,Front Plank with Twist,Strength,"Shoulders, Waist",Body weight,Male,,,,,strength
0469,Groin Crunch,Strength,Waist,Body weight,Male,Rectus Abdominis,Obliques,,,strength
0471,Handstand Push-Up,Strength,Shoulders,Body weight,Male,Triceps Brachii,"Deltoid Anterior, Deltoid Lateral, Pectoralis Major Clavicular Head, Pectoralis Major Sternal Head, Serratus Anterior, Teres Major",,,strength
0473,Hanging Pike,Strength,Waist,Body weight,Male,Rectus Abdominis,"Adductor Brevis, Adductor Longus, Iliopsoas, Obliques, Quadriceps, Sartorius, Tensor Fasciae Latae",,,strength
0474,Hanging Straight Leg Hip Raise,Strength,Waist,Body weight,Male,,,,,strength
0475,Hanging Straight Leg Raise,Strength,Hips,Body weight,Male,,,,,strength
0484,Hip Raise (bent knee),Strength,Waist,Body weight,Male,,,,,strength
0488,Hyperextension (on bench),Strength,Hips,Body weight,Male,,,,,strength
0489,Hyperextension,Strength,Waist,Body weight,Male,Erector Spinae,"Gluteus Maximus, Hamstrings",,,strength
0491,Incline Leg Hip Raise (leg straight),Strength,Waist,Body weight,Male,,,,,strength
0493,Incline Push-up,Strength,Chest,Body weight,Male,Pectoralis Major Sternal Head,"Deltoid Anterior, Pectoralis Major Clavicular Head, Triceps Brachii",,,strength
